GEOID,Population 2010,Population 2011,Population 2012,Population 2013,Population 2014,Population  2015,Population 2016,Population 2017,Population 2018,Population 2019,Population 2020,Population 2021,Population 2022,Population 2023,Housing Units 2010,Housing Units 2011,Housing Units 2012,Housing Units 2013,Housing Units 2014,Housing Units 2015,Housing Units 2016,Housing Units 2017,Housing Units 2018,Housing Units 2019,Housing Units 2020,Housing Units 2021,Housing Units 2022,Housing Units 2023,Population 2024,Housing Units 2024,Population Density (people per acre for most recent year),Housing Unit Density (units per acre for most recent year),Population 2025,Housing Units 2025,Shape__Area,New Units Permitted
530330000000000.0,1.985,2.004,2.017,2.038,2.057,2.09,2.127,2.18,2.21,2.23,2.223,2.226,2.197,2.191,0.992,0.995,0.996,0.997,0.999,1.0,1.001,1.003,1.004,1.005,1,1.0,0.997,0.997,2.192,0.997,0.275161487,0.125773676,2.179,0.996,344946.2242,119157
530330000000000.0,22.999,22.811,22.548,22.381,22.193,22.136,22.126,22.213,22.126,21.929,21.771,21.556,21.382,21.319,10.0,10.014,10.008,10.007,10.008,10.005,10.008,10.001,9.994,9.996,10,9.946,9.946,9.946,21.326,9.946,8.266085463,3.875263788,21.196,9.937,111690.07,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948442.5301,119157
530330000000000.0,37.998,38.515,38.974,39.739,40.573,41.788,43.355,44.676,45.432,45.963,46.214,46.267,45.928,45.779,23.001,23.041,23.034,23.041,23.048,23.047,23.063,23.07,23.063,23.074,23,23.0,23.0,23.0,45.818,23.0,12.49261267,6.296265834,45.635,23.0,159124.1084,119157
530330000000000.0,65.021,58.997,52.795,46.759,40.703,34.641,28.597,22.356,16.305,10.253,4.182,4.055,254.286,282.507,1.017,1.217,1.415,1.613,1.812,2.01,2.206,2.405,2.602,2.8,3,2.952,175.74,175.74,282.914,175.74,86.91927703,54.23170414,281.558,175.673,141092.5953,119157
530330000000000.0,30.998,31.43,31.818,32.449,33.161,34.144,35.4,36.207,36.763,37.173,37.645,37.675,37.378,39.384,15.001,15.02,15.009,15.007,15.005,14.999,15.003,15.006,14.994,14.995,15,15.0,15.0,16.306,39.356,16.299,12.12479146,5.042406003,39.192,16.299,140792.718,119157
530330000000000.0,19.999,21.507,22.98,24.617,26.304,28.187,30.255,32.04,29.775,49.935,51.708,51.758,51.163,51.015,11.001,11.072,11.12,11.176,11.232,11.284,11.344,11.403,10.47,21.855,22,22.0,21.954,21.954,51.03,21.952,22.17976019,9.582844214,50.79,21.944,99742.52835,119157
530330000000000.0,20.999,21.795,22.558,23.481,24.464,25.623,26.96,27.911,28.777,29.559,30.384,33.441,33.288,35.166,9.0,9.213,9.406,9.606,9.806,10.003,10.206,10.404,10.596,10.796,11,14.134,14.134,14.134,34.811,14.134,20.01275025,8.814471384,32.07,14.125,69797.69891,119157
530330000000000.0,104.994,106.199,107.219,109.05,111.013,114.011,117.918,121.944,123.929,125.264,125.896,124.913,123.971,123.516,76.004,76.134,76.109,76.133,76.162,76.163,76.214,76.264,76.238,76.272,76,75.651,75.651,75.651,123.666,75.651,28.54845443,17.53730512,123.15,75.651,187897.5834,119157
530330000000000.0,7.333,7.754,8.151,8.586,9.012,9.505,10.025,10.647,11.128,11.563,12.005,12.016,11.931,11.88,5.334,5.708,6.07,6.436,6.803,7.166,7.535,7.903,8.264,8.63,9,9.0,9.0,9.0,11.874,9.0,8.952022138,6.807385202,11.817,8.986,57497.23267,119157
530330000000000.0,108.994,111.445,113.747,116.971,120.471,125.074,130.751,135.166,132.864,135.299,137.872,138.042,136.453,135.996,72.003,72.268,72.385,72.548,72.717,72.857,73.047,73.166,71.65,71.823,72,72.0,71.847,71.847,136.127,71.847,33.43394818,17.73554539,135.302,71.773,176267.0869,119157
530330000000000.0,121.227,137.106,339.608,352.613,372.99,467.445,500.532,526.376,539.84,558.047,565.887,395.492,558.278,554.288,78.998,80.831,82.5,84.22,85.946,145.558,147.323,150.875,152.486,154.217,156,156.0,156.0,155.039,539.811,154.566,445.0610755,120.9643026,568.691,154.566,55654.14905,119157
530330000000000.0,1.0,1.249,1.498,1.76,2.027,2.313,2.616,2.9,3.161,3.413,3.668,3.675,3.646,3.63,2.0,2.103,2.201,2.301,2.401,2.5,2.601,2.701,2.799,2.899,3,3.0,3.0,3.0,3.637,3.0,1.980492927,1.64083921,3.621,3.0,79642.97192,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56205.0256,119157
530330000000000.0,88.995,91.293,90.211,93.431,93.324,94.15,95.868,96.918,96.521,95.521,94.624,115.311,114.474,114.075,54.003,55.489,54.699,56.282,55.526,54.755,54.021,53.285,52.497,51.751,51,63.537,63.537,63.537,114.203,63.537,28.67258529,16.0162649,113.745,63.537,172794.3388,119157
530330000000000.0,318.982,317.46,315.47,315.927,317.117,321.08,327.764,331.205,331.167,329.46,328.331,325.551,322.906,321.886,157.008,157.51,157.69,157.971,158.258,158.49,158.828,159.164,159.341,159.644,160,159.235,159.185,159.185,322.114,159.185,32.37182417,16.06320668,320.802,159.185,431672.7944,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21179.15472,119157
530330000000000.0,59.612,59.947,60.191,56.204,58.983,60.286,62.07,62.987,63.525,63.807,64.389,64.439,63.927,63.759,25.001,25.041,25.03,24.061,24.89,24.887,24.901,24.91,24.899,24.907,25,25.0,25.0,25.0,63.76,25.0,5.090221053,2.004385788,63.486,24.999,543260.5966,119157
530330000000000.0,49.997,52.762,53.361,49.717,50.828,52.335,54.256,55.227,56.08,56.717,57.587,57.636,57.198,57.042,22.001,23.037,23.131,22.225,22.335,22.437,22.553,22.621,22.714,22.825,23,23.0,23.0,23.0,57.055,23.0,16.74496247,6.777666775,56.824,23.0,147816.2346,119157
530330000000000.0,90.995,86.043,80.807,75.851,70.86,66.129,61.452,56.593,51.753,46.607,40.174,40.031,39.729,39.611,17.001,17.138,17.239,17.352,17.466,17.573,17.692,17.801,17.902,18.017,18,17.959,17.959,17.959,39.631,17.959,8.550588047,3.891458187,39.452,17.955,200983.9094,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4459582.072,119157
530330000000000.0,28.998,29.78,30.515,31.478,32.51,33.807,35.359,36.586,37.51,38.292,39.052,39.019,38.711,38.61,15.001,15.022,15.012,15.011,15.012,15.007,15.013,15.018,15.007,15.009,15,14.988,14.988,14.988,38.611,14.988,18.31038239,7.137477537,38.45,14.988,91471.05179,119157
530330000000000.0,67.996,64.029,64.696,65.849,60.219,66.2,64.098,67.872,68.885,69.607,71.017,71.084,70.544,67.566,31.001,30.036,30.089,30.161,28.682,30.485,29.535,30.551,30.603,30.679,31,31.0,31.0,30.389,66.193,30.075,14.64020279,6.67997844,65.914,30.075,196100.4672,119157
530330000000000.0,40.998,40.55,39.969,39.543,39.09,38.83,38.635,38.549,38.23,37.749,37.246,37.213,36.94,36.842,14.001,14.02,14.011,14.011,14.012,14.007,14.012,14.017,14.008,14.01,14,13.988,13.988,13.988,36.851,13.988,14.31649568,5.455611779,36.707,13.988,111683.7839,119157
530330000000000.0,3.0,2.973,2.936,2.913,2.887,2.884,2.891,2.946,2.942,2.915,2.894,2.899,2.879,2.866,2.0,2.003,2.001,2.001,2.001,2.0,2.0,2.001,1.999,1.999,2,2.0,2.0,2.0,2.871,2.0,0.738609406,0.516510074,2.86,2.0,168656.631,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904195.502,119157
530330000000000.0,124.993,124.528,123.898,124.331,125.026,127.051,130.325,133.283,133.742,133.295,133.061,133.295,132.395,131.836,92.004,92.123,92.053,92.042,92.038,91.996,92.016,92.037,91.966,91.968,92,92.0,92.0,92.0,132.105,92.0,32.83370646,22.95522486,131.591,92.0,174574.312,119157
530330000000000.0,176.99,176.385,175.522,176.125,177.062,179.838,184.305,294.204,307.198,306.691,306.617,307.158,305.084,303.795,121.006,122.704,124.152,125.678,127.214,128.695,130.265,207.464,208.843,210.386,212,212.0,212.0,212.0,304.415,212.0,75.55793177,52.82516863,303.232,212.0,174808.6831,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051929.979,119157
530330000000000.0,62.996,62.277,61.464,61.128,60.828,61.173,60.981,61.319,56.956,67.316,66.686,66.755,65.107,77.614,31.001,30.241,29.419,28.616,27.791,26.98,26.188,25.395,23.662,29.788,29,29.0,28.743,36.605,91.356,45.107,17.94492218,8.895353692,90.996,45.107,220886.0199,119157
530330000000000.0,30.998,30.18,29.323,28.701,28.17,27.874,27.843,27.345,26.628,25.757,24.946,24.968,24.738,24.663,13.001,13.018,13.008,13.007,13.006,13.001,13.004,13.008,12.998,12.998,13,13.0,13.0,13.0,24.664,13.0,8.938965441,4.737498532,24.514,12.992,119456.7281,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12511.19962,119157
530330000000000.0,12.999,13.487,13.931,14.439,14.933,15.528,16.163,16.937,17.512,18.014,18.477,18.506,18.35,18.276,8.0,8.513,9.008,9.509,10.01,10.508,11.012,11.516,12.008,12.51,13,13.0,12.995,12.995,18.305,12.995,4.696654447,3.350367878,18.207,12.988,172188.6526,119157
530330000000000.0,26.998,25.831,24.637,23.658,22.761,22.087,21.664,20.882,19.824,18.602,17.455,35.475,45.134,170.371,14.001,13.618,13.207,12.806,12.405,11.999,11.602,11.205,10.796,10.396,10,20.97,27.086,113.907,185.163,113.907,105.3651038,65.08051339,184.415,113.907,76232.15067,119157
530330000000000.0,35.964,32.139,28.286,24.696,21.224,17.982,15.04,11.566,7.829,3.879,0.0,0.0,0.0,0.0,12.991,11.707,10.399,9.099,7.8,6.499,5.202,3.904,2.603,1.306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3361818.98,119157
530330000000000.0,202.989,205.395,196.977,202.796,206.803,212.454,219.707,225.915,229.14,231.463,232.703,232.354,230.473,229.846,90.004,90.502,88.494,89.836,90.211,90.554,90.958,92.192,92.502,92.886,93,92.891,92.87,92.87,229.895,92.87,1.577114449,0.639706755,228.959,92.87,6323396.995,119157
530330000000000.0,51.997,49.741,47.326,45.123,42.87,40.907,39.048,37.7,35.699,33.401,31.201,31.26,30.705,30.568,24.001,23.932,23.814,23.711,23.61,23.499,23.404,23.309,23.191,23.092,23,23.0,22.872,22.872,30.638,22.872,5.815688668,4.358622164,30.518,22.872,228569.399,119157
530330000000000.0,458.995,446.356,433.109,874.012,923.297,925.072,933.765,947.638,942.137,1259.365,1286.0,1288.186,1278.936,1273.593,342.027,343.547,344.364,677.191,678.207,678.977,680.22,681.452,682.001,906.605,908,908.0,908.0,908.0,1601.851,1134.729,130.9428794,92.24196805,1592.661,1121.941,529800.8716,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138738.7202,119157
530330000000000.0,70.996,70.095,69.091,68.627,68.327,74.943,76.009,76.348,75.813,74.867,74.528,74.592,76.515,75.644,35.002,34.967,34.86,34.776,34.694,37.206,37.135,37.063,36.955,36.875,37,36.995,38.524,38.366,75.482,38.31,5.649457908,2.880275075,75.111,38.294,579101.4207,119157
530330000000000.0,0.144,0.129,0.115,0.101,0.086,0.072,0.058,0.043,0.029,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656108.4707,119157
530330000000000.0,10.999,10.844,10.652,10.504,10.346,10.243,10.158,10.115,9.997,9.833,9.689,9.698,9.595,9.569,4.0,4.005,4.002,4.002,4.002,4.0,4.001,4.002,3.999,3.999,4,4.0,3.994,3.994,9.572,3.994,1.960975455,0.822397736,9.514,3.99,211338.7484,119157
530330000000000.0,19.999,20.706,21.384,22.231,23.131,24.226,25.515,26.537,27.345,28.049,28.79,28.816,28.521,28.44,12.001,12.016,12.007,12.005,12.005,11.999,12.002,12.005,11.996,11.996,12,12.0,11.983,11.983,28.451,11.983,11.26246278,4.767262188,28.281,11.971,109382.9237,119157
530330000000000.0,223.987,226.367,228.588,233.022,238.202,354.942,381.326,392.042,396.829,399.018,401.996,402.714,399.826,398.096,223.011,223.03,222.593,222.299,222.014,299.476,299.282,298.958,298.459,298.197,298,298.0,298.0,298.0,398.894,298.0,126.168737,94.64473536,397.257,298.0,137156.6921,119157
530330000000000.0,37.998,38.579,39.099,39.91,40.813,42.044,43.596,44.705,45.454,46.023,46.241,46.271,44.994,44.88,18.001,18.033,18.028,18.035,18.043,18.045,18.058,18.071,18.066,18.076,18,18.0,17.829,17.829,44.863,17.829,8.603712339,3.435126801,44.655,17.829,226086.8885,119157
530330000000000.0,37.998,36.976,35.906,35.118,34.439,34.043,33.961,33.306,32.403,32.561,31.205,33.816,32.967,32.854,15.001,15.051,15.071,15.101,15.131,15.156,15.191,15.225,15.245,16.031,16,17.567,17.406,17.406,32.891,17.406,10.29285903,5.469888834,32.744,17.401,138573.5403,119157
530330000000000.0,38.998,39.041,39.027,39.312,39.687,40.408,41.464,42.173,42.414,42.446,42.543,42.588,42.041,41.912,20.001,20.027,20.011,20.009,20.008,19.999,20.004,20.008,19.993,19.993,20,20.0,19.947,19.947,41.936,19.947,10.40976298,4.971830816,41.764,19.947,174762.6013,119157
530330000000000.0,40.998,42.534,43.931,45.515,47.059,48.88,50.812,49.466,51.199,52.756,54.454,57.023,56.612,56.451,21.001,21.212,21.381,21.562,21.746,21.92,22.109,21.42,21.588,21.772,22,23.542,23.542,23.542,56.479,23.542,10.84120483,4.536502738,56.26,23.542,226055.3143,119157
530330000000000.0,107.994,110.339,112.53,117.898,121.259,125.709,131.221,135.624,138.588,140.922,138.431,148.813,167.599,167.049,67.003,67.035,66.929,67.837,67.773,67.687,67.649,67.609,67.502,67.449,66,72.236,84.469,84.469,167.211,84.469,33.77146613,17.12952204,166.51,84.457,214765.5581,119157
530330000000000.0,88.995,90.528,86.874,91.204,93.468,96.474,98.743,101.255,103.183,104.718,106.431,109.095,107.748,107.454,40.002,40.169,39.152,40.234,40.348,40.447,40.573,40.652,40.736,40.853,41,42.567,42.458,42.458,107.491,42.458,12.05824598,4.901441457,122.306,49.715,441794.2853,119157
530330000000000.0,87.995,88.754,89.224,90.065,90.829,92.105,93.58,95.539,96.69,98.685,100.067,100.159,99.196,98.915,39.002,39.257,39.431,39.631,39.833,40.018,40.232,40.446,40.619,41.579,42,42.0,41.955,41.955,98.953,41.955,9.588602851,4.081881514,98.555,41.955,447718.0157,119157
530330000000000.0,53.997,53.962,53.75,53.761,53.727,53.987,54.367,55.041,55.235,55.184,55.712,55.699,55.273,55.119,23.001,23.01,22.973,22.95,22.929,22.897,22.882,22.867,22.829,22.81,23,22.987,22.987,22.987,55.135,22.987,11.94391509,5.000324784,54.905,22.986,200241.293,119157
530330000000000.0,44.997,43.772,42.404,41.207,39.977,40.707,39.774,38.904,37.839,36.568,35.686,35.643,35.32,35.206,16.001,16.139,16.245,16.36,16.477,17.31,17.432,17.529,17.633,17.751,18,17.979,17.965,17.965,35.233,17.965,8.716344556,4.473761083,34.914,17.92,174476.7773,119157
530330000000000.0,43.998,45.05,46.035,47.37,48.811,50.662,52.909,54.691,55.97,57.021,57.11,56.631,56.187,56.03,24.001,24.058,24.066,24.089,24.113,24.129,24.161,24.192,24.199,24.226,24,23.889,23.889,23.889,56.042,23.889,13.91197261,5.955116,55.808,23.889,174737.3322,119157
530330000000000.0,45.997,47.086,48.107,49.496,51.007,52.933,55.274,57.001,58.297,59.369,59.491,58.953,58.491,58.328,24.001,24.157,24.263,24.385,24.509,24.623,24.754,24.885,24.99,25.115,25,24.876,24.876,24.876,58.341,24.876,14.48436534,6.20192217,58.097,24.876,174713.0527,119157
530330000000000.0,47.997,47.82,47.487,47.349,47.173,47.262,47.446,47.882,47.904,47.708,47.593,46.659,46.291,46.162,20.001,20.027,20.011,20.009,20.008,19.999,20.004,20.008,19.993,19.993,20,19.795,19.795,19.795,46.172,19.795,12.25252973,5.275415618,48.918,21.062,173913.205,119157
530330000000000.0,38.998,38.595,38.067,37.7,37.299,37.114,37.014,37.162,36.931,36.513,36.16,36.198,35.734,35.625,17.001,17.023,17.01,17.008,17.007,16.999,17.004,17.007,16.993,16.994,17,17.0,16.955,16.955,35.646,16.955,8.852810166,4.22815201,35.5,16.955,174676.6658,119157
530330000000000.0,53.997,52.708,51.339,50.361,49.515,49.07,49.053,48.367,47.268,45.916,44.669,47.287,49.302,49.148,21.001,21.028,21.012,21.01,21.009,21.0,21.005,21.008,20.992,20.992,21,22.567,24.04,24.04,49.181,24.04,14.25773246,7.030242894,58.333,28.763,178218.7148,119157
530330000000000.0,41.998,42.142,42.226,42.639,43.155,44.038,45.3,46.125,46.474,46.6,48.122,46.945,49.154,49.006,22.001,21.975,21.904,21.847,21.792,21.727,21.678,21.628,21.557,21.504,22,21.72,22.814,22.814,49.03,22.814,13.23065989,6.181786574,48.828,22.814,160761.5174,119157
530330000000000.0,48.997,49.418,49.767,50.493,51.342,52.616,54.313,55.436,58.141,58.539,59.157,59.206,58.728,57.948,24.001,24.042,24.033,24.04,24.049,24.048,24.064,24.079,24.919,24.93,25,25.0,25.0,24.868,57.553,24.782,13.85482691,6.067039647,61.909,27.11,194640.9166,119157
530330000000000.0,44.997,45.713,46.357,49.125,50.236,51.761,53.685,55.039,55.979,56.688,57.472,56.882,56.422,56.276,22.001,21.914,21.782,22.834,22.718,22.593,22.483,22.354,22.222,22.107,22,21.879,21.879,21.879,56.272,21.879,12.56401222,4.910365511,55.93,21.859,193907.0869,119157
530330000000000.0,25.999,27.99,29.941,32.116,36.401,38.95,41.775,44.099,46.225,48.224,50.464,49.917,49.534,49.409,16.001,16.129,16.225,16.331,17.293,17.393,17.505,17.605,17.699,17.807,18,17.896,17.896,17.896,49.409,17.896,12.38211095,4.615318505,50.904,18.974,179079.1289,119157
530330000000000.0,74.996,74.56,74.008,74.002,74.178,74.932,75.017,75.421,75.256,74.759,74.112,74.097,73.529,73.051,30.001,30.246,30.428,30.63,30.834,31.025,31.238,31.451,31.632,31.837,32,31.982,31.982,31.924,72.839,31.872,8.556456763,3.759514054,72.539,31.872,369279.3731,119157
530330000000000.0,71.996,69.603,66.982,58.803,58.994,57.634,56.817,55.159,52.999,50.522,48.377,48.129,55.175,54.992,25.001,25.042,25.031,24.022,24.885,24.878,24.893,24.907,24.895,24.904,25,24.921,29.015,29.015,57.321,30.432,11.52866376,6.145712604,57.087,30.432,215694.2575,119157
530330000000000.0,47.997,48.971,49.871,51.143,52.538,54.341,56.566,58.162,59.342,60.299,53.936,56.556,56.124,55.963,23.001,23.195,23.342,23.503,23.666,23.818,23.989,24.158,24.304,24.468,23,24.567,24.567,24.567,55.984,24.567,11.02452975,4.861654421,55.664,24.547,219938.4157,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009882.953,119157
530330000000000.0,89.995,91.612,93.093,95.272,97.681,100.863,104.827,107.6,109.597,111.176,111.7,111.784,110.905,110.62,43.002,42.984,42.878,42.8,42.725,42.632,42.569,42.506,42.4,42.327,42,42.0,42.0,42.0,133.666,54.917,14.06793064,5.803854971,133.113,54.917,412166.0659,119157
530330000000000.0,48.997,49.047,49.025,49.37,49.848,50.71,51.977,52.265,52.478,52.479,52.578,52.623,52.224,52.082,20.001,20.131,20.221,20.323,20.426,20.522,20.632,20.695,20.783,20.888,21,21.0,21.0,21.0,52.094,21.0,13.68283169,5.538219945,51.883,21.0,165171.0537,119157
530330000000000.0,75.996,73.709,71.182,68.944,68.684,66.768,64.406,63.002,60.994,58.63,56.699,56.114,55.678,55.497,28.001,28.051,28.042,28.052,28.919,28.92,28.836,28.855,28.846,28.86,29,28.834,28.832,28.832,55.539,28.832,11.06558241,5.768476028,55.308,28.832,217719.9778,119157
530330000000000.0,36.998,28.185,29.087,30.206,31.405,32.84,34.52,35.74,36.783,37.711,38.692,38.725,38.426,38.276,15.001,13.339,13.627,13.923,14.22,14.511,14.813,15.114,15.399,15.697,16,16.0,16.0,15.991,38.285,15.991,14.32898359,6.009777232,38.127,15.991,115905.5266,119157
530330000000000.0,169.99,171.738,173.237,176.164,179.435,184.469,191.183,197.315,200.277,202.096,204.17,204.458,202.986,202.239,118.006,118.358,118.469,118.656,118.851,118.989,119.218,119.446,119.554,119.757,120,120.0,120.0,119.999,202.505,119.999,33.2789399,19.80394463,201.605,119.973,263885.7748,119157
530330000000000.0,145.992,142.811,139.442,137.313,135.44,135.164,355.668,387.071,386.68,388.565,386.098,386.799,384.159,382.496,111.005,112.125,113.016,113.978,114.944,115.867,271.127,272.164,272.927,276.928,278,278.0,278.0,278.0,382.511,277.711,81.29195133,59.2532581,381.003,277.711,204152.5237,119157
530330000000000.0,129.993,126.765,123.354,120.975,118.849,117.967,116.044,115.924,113.527,110.263,107.219,107.425,106.713,106.233,79.004,79.205,79.245,79.335,79.431,79.496,79.615,79.733,79.771,79.872,80,80.0,80.0,80.0,106.483,80.0,21.08735056,15.90432866,106.071,80.0,219099.6517,119157
530330000000000.0,154.019,156.348,156.184,156.883,157.61,159.426,161.988,164.654,165.642,165.798,162.526,162.659,166.241,168.28,74.22,75.694,76.118,76.59,77.064,77.505,78.005,78.504,78.924,79.389,79,78.996,81.58,82.661,168.315,82.661,8.501039102,4.207897137,166.441,82.386,852837.5269,119157
530330000000000.0,50.997,51.228,51.294,51.598,51.842,52.448,53.194,54.464,55.008,55.258,56.699,59.335,58.771,58.541,29.001,28.969,28.877,28.804,28.733,28.651,28.588,28.514,28.423,28.354,29,30.567,30.537,30.527,58.588,30.527,12.18044288,6.372885543,58.346,30.527,208651.2491,119157
530330000000000.0,20.999,20.785,20.504,20.312,20.1,20.007,19.97,20.102,19.992,19.773,19.252,19.123,18.986,18.922,10.0,10.021,10.021,10.028,10.036,10.037,10.047,10.058,10.058,10.066,10,9.96,9.96,9.96,18.93,9.957,7.959478958,4.203040517,18.856,9.957,103192.4419,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18652.70667,119157
530330000000000.0,41.998,41.553,40.97,40.545,40.088,39.831,39.638,39.542,39.224,38.743,38.338,37.76,37.442,37.352,14.001,13.919,13.808,13.706,13.605,13.499,13.402,13.305,13.195,13.095,13,12.898,12.896,12.896,37.341,12.896,11.50639975,3.992047836,37.159,12.892,140676.1644,119157
530330000000000.0,56.997,57.169,57.255,57.775,58.438,59.57,61.186,62.094,62.499,62.634,62.873,62.928,62.442,62.197,26.001,26.035,26.015,26.012,26.011,25.998,26.005,26.011,25.99,25.991,26,26.0,26.0,25.985,62.212,25.985,13.81145385,5.799891214,64.896,27.252,204670.8578,119157
530330000000000.0,28.998,28.32,27.55,26.884,26.2,25.642,25.122,24.668,24.07,23.359,22.519,22.483,22.302,22.241,9.0,9.015,9.011,9.012,9.015,9.014,9.019,9.023,9.019,9.022,9,8.989,8.987,8.987,22.245,8.987,7.982381071,3.237989559,22.155,8.987,120890.2335,119157
530330000000000.0,23.999,23.316,22.557,21.882,21.195,20.605,20.045,19.527,18.907,18.193,17.515,17.53,17.396,17.309,7.0,7.01,7.004,7.004,7.004,7.001,7.003,7.004,6.999,6.999,7,7.0,7.0,6.992,17.313,6.992,6.105516266,2.475773922,17.243,6.992,123013.9171,119157
530330000000000.0,21.999,21.714,21.359,21.092,20.806,20.639,20.514,20.511,20.315,20.012,19.753,19.664,19.514,19.456,9.0,9.012,9.005,9.004,9.004,9.0,9.002,9.004,8.998,8.997,9,8.975,8.975,8.975,19.466,8.975,11.44012915,5.296082899,19.387,8.975,73811.78015,119157
530330000000000.0,49.997,49.951,49.832,50.092,50.481,51.277,52.492,53.038,53.183,54.338,54.282,54.196,53.762,53.613,22.001,21.955,21.864,21.787,21.712,21.629,21.56,21.49,21.4,22.08,22,21.973,21.968,21.968,53.628,21.968,10.90918396,4.562159054,55.149,23.063,220194.2021,119157
530330000000000.0,36.998,38.294,39.53,41.063,42.677,44.65,46.957,48.936,50.442,51.756,53.072,52.99,52.56,52.418,21.001,21.029,21.014,21.013,21.013,21.006,21.012,21.018,21.003,21.004,21,20.975,20.97,20.97,52.428,20.97,10.7132482,4.38144687,53.952,22.065,219355.1086,119157
530330000000000.0,52.997,51.808,50.45,49.29,48.095,47.143,46.272,45.578,44.557,43.315,41.944,41.981,41.664,43.677,18.001,17.928,17.818,17.719,17.622,17.518,17.426,17.334,17.224,17.128,17,17.0,17.0,18.315,43.492,18.273,9.555703227,4.032726656,43.282,18.266,197286.0827,119157
530330000000000.0,40.998,41.826,42.587,43.665,44.84,46.376,48.262,49.689,50.708,51.531,52.419,54.983,54.536,54.39,20.001,20.027,20.011,20.009,20.008,19.999,20.004,20.008,19.993,19.993,20,21.544,21.539,21.539,54.399,21.539,10.70768645,4.256946702,54.178,21.539,220386.3459,119157
530330000000000.0,566.968,549.108,530.404,516.256,502.803,495.298,493.021,494.061,481.056,463.586,445.843,445.499,442.415,407.459,432.021,416.891,400.899,385.179,369.492,353.67,338.089,322.483,306.575,290.921,275,274.682,274.682,264.32,391.54,258.964,38.47187567,25.55200976,389.904,258.964,441440.0203,119157
530330000000000.0,28.998,28.424,27.809,27.414,27.088,27.005,27.168,27.052,26.61,26.012,25.469,25.502,24.865,26.906,14.001,14.019,14.008,14.006,14.005,13.999,14.003,14.006,13.995,13.995,14,14.0,13.875,15.19,26.936,15.19,9.765675764,5.529526777,26.827,15.19,119653.5116,119157
